timestamp [ms], dc [count], rotations [count], degree [°], w[°/s], w [rad/s] 
45233, 5563, 86, 31291.875, 6, 337.500, 58.904
45243, 5569, 87, 31325.625, 6, 337.500, 58.904
45253, 5575, 87, 31359.375, 6, 337.500, 58.904
45263, 5581, 87, 31393.125, 6, 337.500, 58.904
45273, 5587, 87, 31426.875, 6, 337.500, 58.904
45283, 5593, 87, 31460.625, 6, 337.500, 58.904
45293, 5598, 87, 31488.750, 5, 281.250, 49.087
45303, 5603, 87, 31516.875, 5, 281.250, 49.087
45313, 5609, 87, 31550.625, 6, 337.500, 58.904
45323, 5614, 87, 31578.750, 5, 281.250, 49.087
45333, 5619, 87, 31606.875, 5, 281.250, 49.087
45343, 5625, 87, 31640.625, 6, 337.500, 58.904
45353, 5630, 87, 31668.750, 5, 281.250, 49.087
45363, 5635, 88, 31696.875, 5, 281.250, 49.087
45373, 5640, 88, 31725.000, 5, 281.250, 49.087
45383, 5645, 88, 31753.125, 5, 281.250, 49.087
45393, 5650, 88, 31781.250, 5, 281.250, 49.087
45403, 5654, 88, 31803.750, 4, 225.000, 39.269
45413, 5659, 88, 31831.875, 5, 281.250, 49.087
45423, 5664, 88, 31860.000, 5, 281.250, 49.087
45433, 5669, 88, 31888.125, 5, 281.250, 49.087
45443, 5673, 88, 31910.625, 4, 225.000, 39.269
45453, 5677, 88, 31933.125, 4, 225.000, 39.269
45463, 5682, 88, 31961.250, 5, 281.250, 49.087
45473, 5686, 88, 31983.750, 4, 225.000, 39.269
45483, 5690, 88, 32006.250, 4, 225.000, 39.269
45493, 5694, 88, 32028.750, 4, 225.000, 39.269
45503, 5698, 89, 32051.250, 4, 225.000, 39.269
45513, 5702, 89, 32073.750, 4, 225.000, 39.269
45523, 5706, 89, 32096.250, 4, 225.000, 39.269
45533, 5710, 89, 32118.750, 4, 225.000, 39.269
45543, 5714, 89, 32141.250, 4, 225.000, 39.269
45553, 5718, 89, 32163.750, 4, 225.000, 39.269
45563, 5721, 89, 32180.625, 3, 168.750, 29.452
45573, 5725, 89, 32203.125, 4, 225.000, 39.269
45583, 5729, 89, 32225.625, 4, 225.000, 39.269
45593, 5732, 89, 32242.500, 3, 168.750, 29.452
45603, 5735, 89, 32259.375, 3, 168.750, 29.452
45613, 5738, 89, 32276.250, 3, 168.750, 29.452
45623, 5742, 89, 32298.750, 4, 225.000, 39.269
45633, 5745, 89, 32315.625, 3, 168.750, 29.452
45643, 5748, 89, 32332.500, 3, 168.750, 29.452
45653, 5751, 89, 32349.375, 3, 168.750, 29.452
45663, 5754, 89, 32366.250, 3, 168.750, 29.452
45673, 5757, 89, 32383.125, 3, 168.750, 29.452
45683, 5760, 90, 32400.000, 3, 168.750, 29.452
45693, 5763, 90, 32416.875, 3, 168.750, 29.452
45703, 5765, 90, 32428.125, 2, 112.500, 19.634
45713, 5768, 90, 32445.000, 3, 168.750, 29.452
45723, 5771, 90, 32461.875, 3, 168.750, 29.452
45733, 5773, 90, 32473.125, 2, 112.500, 19.634
45743, 5776, 90, 32490.000, 3, 168.750, 29.452
45753, 5778, 90, 32501.250, 2, 112.500, 19.634
45763, 5781, 90, 32518.125, 3, 168.750, 29.452
45773, 5783, 90, 32529.375, 2, 112.500, 19.634
45783, 5785, 90, 32540.625, 2, 112.500, 19.634
45793, 5787, 90, 32551.875, 2, 112.500, 19.634
45803, 5789, 90, 32563.125, 2, 112.500, 19.634
45813, 5791, 90, 32574.375, 2, 112.500, 19.634
45823, 5793, 90, 32585.625, 2, 112.500, 19.634
45833, 5795, 90, 32596.875, 2, 112.500, 19.634
45843, 5797, 90, 32608.125, 2, 112.500, 19.634
45853, 5799, 90, 32619.375, 2, 112.500, 19.634
45863, 5801, 90, 32630.625, 2, 112.500, 19.634
45873, 5802, 90, 32636.250, 1, 56.250, 9.817
45883, 5804, 90, 32647.500, 2, 112.500, 19.634
45893, 5805, 90, 32653.125, 1, 56.250, 9.817
45903, 5807, 90, 32664.375, 2, 112.500, 19.634
45913, 5808, 90, 32670.000, 1, 56.250, 9.817
45923, 5809, 90, 32675.625, 1, 56.250, 9.817
45933, 5811, 90, 32686.875, 2, 112.500, 19.634
45943, 5812, 90, 32692.500, 1, 56.250, 9.817
45953, 5813, 90, 32698.125, 1, 56.250, 9.817
45963, 5814, 90, 32703.750, 1, 56.250, 9.817
45973, 5815, 90, 32709.375, 1, 56.250, 9.817
45983, 5816, 90, 32715.000, 1, 56.250, 9.817
45993, 5817, 90, 32720.625, 1, 56.250, 9.817
46003, 5818, 90, 32726.250, 1, 56.250, 9.817
46013, 5819, 90, 32731.875, 1, 56.250, 9.817
46023, 5819, 90, 32731.875, 0, 0.000, 0.000
46033, 5820, 90, 32737.500, 1, 56.250, 9.817
46043, 5821, 90, 32743.125, 1, 56.250, 9.817
46053, 5821, 90, 32743.125, 0, 0.000, 0.000
46063, 5822, 90, 32748.750, 1, 56.250, 9.817
46073, 5822, 90, 32748.750, 0, 0.000, 0.000
46083, 5823, 90, 32754.375, 1, 56.250, 9.817
46093, 5823, 90, 32754.375, 0, 0.000, 0.000
46103, 5823, 90, 32754.375, 0, 0.000, 0.000
46113, 5824, 91, 32760.000, 1, 56.250, 9.817
46123, 5824, 91, 32760.000, 0, 0.000, 0.000
46133, 5824, 91, 32760.000, 0, 0.000, 0.000
46143, 5824, 91, 32760.000, 0, 0.000, 0.000
46153, 5824, 91, 32760.000, 0, 0.000, 0.000
46163, 5824, 91, 32760.000, 0, 0.000, 0.000
46173, 5824, 91, 32760.000, 0, 0.000, 0.000
46183, 5824, 91, 32760.000, 0, 0.000, 0.000
46193, 5824, 91, 32760.000, 0, 0.000, 0.000
46203, 5824, 91, 32760.000, 0, 0.000, 0.000
46213, 5824, 91, 32760.000, 0, 0.000, 0.000
46223, 5824, 91, 32760.000, 0, 0.000, 0.000
46233, 5823, 90, 32754.375, -1, -56.250, -9.817
46243, 5823, 90, 32754.375, 0, 0.000, 0.000
46253, 5823, 90, 32754.375, 0, 0.000, 0.000
46263, 5823, 90, 32754.375, 0, 0.000, 0.000
46273, 5823, 90, 32754.375, 0, 0.000, 0.000
46283, 5822, 90, 32748.750, -1, -56.250, -9.817
46293, 5822, 90, 32748.750, 0, 0.000, 0.000
46303, 5822, 90, 32748.750, 0, 0.000, 0.000
46313, 5822, 90, 32748.750, 0, 0.000, 0.000
46323, 5821, 90, 32743.125, -1, -56.250, -9.817
46333, 5821, 90, 32743.125, 0, 0.000, 0.000
46343, 5821, 90, 32743.125, 0, 0.000, 0.000
46353, 5820, 90, 32737.500, -1, -56.250, -9.817
46363, 5819, 90, 32731.875, -1, -56.250, -9.817
46373, 5819, 90, 32731.875, 0, 0.000, 0.000
46383, 5818, 90, 32726.250, -1, -56.250, -9.817
46393, 5818, 90, 32726.250, 0, 0.000, 0.000
46403, 5817, 90, 32720.625, -1, -56.250, -9.817
46413, 5817, 90, 32720.625, 0, 0.000, 0.000
46423, 5816, 90, 32715.000, -1, -56.250, -9.817
46433, 5815, 90, 32709.375, -1, -56.250, -9.817
46443, 5815, 90, 32709.375, 0, 0.000, 0.000
46453, 5814, 90, 32703.750, -1, -56.250, -9.817
46463, 5814, 90, 32703.750, 0, 0.000, 0.000
46473, 5813, 90, 32698.125, -1, -56.250, -9.817
46483, 5812, 90, 32692.500, -1, -56.250, -9.817
46493, 5811, 90, 32686.875, -1, -56.250, -9.817
46503, 5811, 90, 32686.875, 0, 0.000, 0.000
46513, 5810, 90, 32681.250, -1, -56.250, -9.817
46523, 5809, 90, 32675.625, -1, -56.250, -9.817
46533, 5808, 90, 32670.000, -1, -56.250, -9.817
46543, 5807, 90, 32664.375, -1, -56.250, -9.817
46553, 5806, 90, 32658.750, -1, -56.250, -9.817
46563, 5805, 90, 32653.125, -1, -56.250, -9.817
46573, 5804, 90, 32647.500, -1, -56.250, -9.817
46583, 5803, 90, 32641.875, -1, -56.250, -9.817
46593, 5802, 90, 32636.250, -1, -56.250, -9.817
46603, 5801, 90, 32630.625, -1, -56.250, -9.817
46613, 5800, 90, 32625.000, -1, -56.250, -9.817
46623, 5799, 90, 32619.375, -1, -56.250, -9.817
46633, 5798, 90, 32613.750, -1, -56.250, -9.817
46643, 5797, 90, 32608.125, -1, -56.250, -9.817
46653, 5795, 90, 32596.875, -2, -112.500, -19.634
46663, 5794, 90, 32591.250, -1, -56.250, -9.817
46673, 5793, 90, 32585.625, -1, -56.250, -9.817
46683, 5792, 90, 32580.000, -1, -56.250, -9.817
46693, 5790, 90, 32568.750, -2, -112.500, -19.634
46703, 5789, 90, 32563.125, -1, -56.250, -9.817
46713, 5788, 90, 32557.500, -1, -56.250, -9.817
46723, 5786, 90, 32546.250, -2, -112.500, -19.634
46733, 5785, 90, 32540.625, -1, -56.250, -9.817
46743, 5784, 90, 32535.000, -1, -56.250, -9.817
46753, 5782, 90, 32523.750, -2, -112.500, -19.634
46763, 5781, 90, 32518.125, -1, -56.250, -9.817
46773, 5779, 90, 32506.875, -2, -112.500, -19.634
46783, 5778, 90, 32501.250, -1, -56.250, -9.817
46793, 5776, 90, 32490.000, -2, -112.500, -19.634
46803, 5775, 90, 32484.375, -1, -56.250, -9.817
46813, 5773, 90, 32473.125, -2, -112.500, -19.634
46823, 5772, 90, 32467.500, -1, -56.250, -9.817
46833, 5770, 90, 32456.250, -2, -112.500, -19.634
46843, 5769, 90, 32450.625, -1, -56.250, -9.817
46853, 5767, 90, 32439.375, -2, -112.500, -19.634
46863, 5765, 90, 32428.125, -2, -112.500, -19.634
46873, 5763, 90, 32416.875, -2, -112.500, -19.634
46883, 5762, 90, 32411.250, -1, -56.250, -9.817
46893, 5760, 90, 32400.000, -2, -112.500, -19.634
46903, 5758, 89, 32388.750, -2, -112.500, -19.634
46913, 5757, 89, 32383.125, -1, -56.250, -9.817
46923, 5754, 89, 32366.250, -3, -168.750, -29.452
46933, 5753, 89, 32360.625, -1, -56.250, -9.817
46943, 5751, 89, 32349.375, -2, -112.500, -19.634
46953, 5749, 89, 32338.125, -2, -112.500, -19.634
46963, 5747, 89, 32326.875, -2, -112.500, -19.634
46973, 5745, 89, 32315.625, -2, -112.500, -19.634
46983, 5743, 89, 32304.375, -2, -112.500, -19.634
46993, 5742, 89, 32298.750, -1, -56.250, -9.817
47003, 5739, 89, 32281.875, -3, -168.750, -29.452
47013, 5738, 89, 32276.250, -1, -56.250, -9.817
47023, 5735, 89, 32259.375, -3, -168.750, -29.452
47033, 5733, 89, 32248.125, -2, -112.500, -19.634
47043, 5731, 89, 32236.875, -2, -112.500, -19.634
47053, 5729, 89, 32225.625, -2, -112.500, -19.634
47063, 5727, 89, 32214.375, -2, -112.500, -19.634
47073, 5725, 89, 32203.125, -2, -112.500, -19.634
47083, 5723, 89, 32191.875, -2, -112.500, -19.634
47093, 5721, 89, 32180.625, -2, -112.500, -19.634
47103, 5718, 89, 32163.750, -3, -168.750, -29.452
47113, 5716, 89, 32152.500, -2, -112.500, -19.634
47123, 5714, 89, 32141.250, -2, -112.500, -19.634
47133, 5712, 89, 32130.000, -2, -112.500, -19.634
47143, 5710, 89, 32118.750, -2, -112.500, -19.634
47153, 5707, 89, 32101.875, -3, -168.750, -29.452
47163, 5705, 89, 32090.625, -2, -112.500, -19.634
47173, 5703, 89, 32079.375, -2, -112.500, -19.634
47183, 5700, 89, 32062.500, -3, -168.750, -29.452
47193, 5698, 89, 32051.250, -2, -112.500, -19.634
47203, 5695, 88, 32034.375, -3, -168.750, -29.452
47213, 5693, 88, 32023.125, -2, -112.500, -19.634
47223, 5691, 88, 32011.875, -2, -112.500, -19.634
47233, 5688, 88, 31995.000, -3, -168.750, -29.452
47243, 5686, 88, 31983.750, -2, -112.500, -19.634
47253, 5683, 88, 31966.875, -3, -168.750, -29.452
47263, 5681, 88, 31955.625, -2, -112.500, -19.634
47273, 5678, 88, 31938.750, -3, -168.750, -29.452
47283, 5676, 88, 31927.500, -2, -112.500, -19.634
47293, 5673, 88, 31910.625, -3, -168.750, -29.452
47303, 5671, 88, 31899.375, -2, -112.500, -19.634
47313, 5668, 88, 31882.500, -3, -168.750, -29.452
47323, 5665, 88, 31865.625, -3, -168.750, -29.452
47333, 5663, 88, 31854.375, -2, -112.500, -19.634
47343, 5660, 88, 31837.500, -3, -168.750, -29.452
47353, 5657, 88, 31820.625, -3, -168.750, -29.452
47363, 5654, 88, 31803.750, -3, -168.750, -29.452
47373, 5652, 88, 31792.500, -2, -112.500, -19.634
47383, 5649, 88, 31775.625, -3, -168.750, -29.452
47393, 5646, 88, 31758.750, -3, -168.750, -29.452
47403, 5643, 88, 31741.875, -3, -168.750, -29.452
47413, 5641, 88, 31730.625, -2, -112.500, -19.634
47423, 5638, 88, 31713.750, -3, -168.750, -29.452
47433, 5635, 88, 31696.875, -3, -168.750, -29.452
47443, 5632, 88, 31680.000, -3, -168.750, -29.452
47453, 5629, 87, 31663.125, -3, -168.750, -29.452
47463, 5626, 87, 31646.250, -3, -168.750, -29.452
47473, 5623, 87, 31629.375, -3, -168.750, -29.452
47483, 5621, 87, 31618.125, -2, -112.500, -19.634
47493, 5618, 87, 31601.250, -3, -168.750, -29.452
47503, 5614, 87, 31578.750, -4, -225.000, -39.269
47513, 5611, 87, 31561.875, -3, -168.750, -29.452
47523, 5609, 87, 31550.625, -2, -112.500, -19.634
47533, 5606, 87, 31533.750, -3, -168.750, -29.452
47543, 5602, 87, 31511.250, -4, -225.000, -39.269
47553, 5599, 87, 31494.375, -3, -168.750, -29.452
47563, 5596, 87, 31477.500, -3, -168.750, -29.452
47573, 5593, 87, 31460.625, -3, -168.750, -29.452
47583, 5590, 87, 31443.750, -3, -168.750, -29.452
47593, 5587, 87, 31426.875, -3, -168.750, -29.452
47603, 5584, 87, 31410.000, -3, -168.750, -29.452
47613, 5581, 87, 31393.125, -3, -168.750, -29.452
47623, 5577, 87, 31370.625, -4, -225.000, -39.269
47633, 5574, 87, 31353.750, -3, -168.750, -29.452
47643, 5571, 87, 31336.875, -3, -168.750, -29.452
47653, 5568, 87, 31320.000, -3, -168.750, -29.452
47663, 5565, 86, 31303.125, -3, -168.750, -29.452
47673, 5561, 86, 31280.625, -4, -225.000, -39.269
47683, 5558, 86, 31263.750, -3, -168.750, -29.452
47693, 5554, 86, 31241.250, -4, -225.000, -39.269
47703, 5551, 86, 31224.375, -3, -168.750, -29.452
47713, 5548, 86, 31207.500, -3, -168.750, -29.452
47723, 5545, 86, 31190.625, -3, -168.750, -29.452
47733, 5541, 86, 31168.125, -4, -225.000, -39.269
47743, 5538, 86, 31151.250, -3, -168.750, -29.452
47753, 5534, 86, 31128.750, -4, -225.000, -39.269
47763, 5531, 86, 31111.875, -3, -168.750, -29.452
47773, 5527, 86, 31089.375, -4, -225.000, -39.269
47783, 5524, 86, 31072.500, -3, -168.750, -29.452
47793, 5521, 86, 31055.625, -3, -168.750, -29.452
47803, 5517, 86, 31033.125, -4, -225.000, -39.269
47813, 5513, 86, 31010.625, -4, -225.000, -39.269
47823, 5510, 86, 30993.750, -3, -168.750, -29.452
47833, 5506, 86, 30971.250, -4, -225.000, -39.269
47843, 5503, 85, 30954.375, -3, -168.750, -29.452
47853, 5499, 85, 30931.875, -4, -225.000, -39.269
47863, 5495, 85, 30909.375, -4, -225.000, -39.269
47873, 5492, 85, 30892.500, -3, -168.750, -29.452
47883, 5488, 85, 30870.000, -4, -225.000, -39.269
47893, 5485, 85, 30853.125, -3, -168.750, -29.452
47903, 5481, 85, 30830.625, -4, -225.000, -39.269
47913, 5477, 85, 30808.125, -4, -225.000, -39.269
47923, 5474, 85, 30791.250, -3, -168.750, -29.452
47933, 5470, 85, 30768.750, -4, -225.000, -39.269
47943, 5466, 85, 30746.250, -4, -225.000, -39.269
47953, 5462, 85, 30723.750, -4, -225.000, -39.269
47963, 5459, 85, 30706.875, -3, -168.750, -29.452
47973, 5455, 85, 30684.375, -4, -225.000, -39.269
47983, 5451, 85, 30661.875, -4, -225.000, -39.269
47993, 5447, 85, 30639.375, -4, -225.000, -39.269
48003, 5443, 85, 30616.875, -4, -225.000, -39.269
48013, 5439, 84, 30594.375, -4, -225.000, -39.269
48023, 5436, 84, 30577.500, -3, -168.750, -29.452
48033, 5432, 84, 30555.000, -4, -225.000, -39.269
48043, 5428, 84, 30532.500, -4, -225.000, -39.269
48053, 5424, 84, 30510.000, -4, -225.000, -39.269
48063, 5420, 84, 30487.500, -4, -225.000, -39.269
48073, 5416, 84, 30465.000, -4, -225.000, -39.269
48083, 5412, 84, 30442.500, -4, -225.000, -39.269
48093, 5408, 84, 30420.000, -4, -225.000, -39.269
48103, 5404, 84, 30397.500, -4, -225.000, -39.269
48113, 5400, 84, 30375.000, -4, -225.000, -39.269
48123, 5396, 84, 30352.500, -4, -225.000, -39.269
48133, 5392, 84, 30330.000, -4, -225.000, -39.269
48143, 5388, 84, 30307.500, -4, -225.000, -39.269
48153, 5384, 84, 30285.000, -4, -225.000, -39.269
48163, 5380, 84, 30262.500, -4, -225.000, -39.269
48173, 5376, 84, 30240.000, -4, -225.000, -39.269
48183, 5372, 83, 30217.500, -4, -225.000, -39.269
48193, 5368, 83, 30195.000, -4, -225.000, -39.269
48203, 5364, 83, 30172.500, -4, -225.000, -39.269
48213, 5359, 83, 30144.375, -5, -281.250, -49.087
48223, 5355, 83, 30121.875, -4, -225.000, -39.269
48233, 5351, 83, 30099.375, -4, -225.000, -39.269
48243, 5347, 83, 30076.875, -4, -225.000, -39.269
48253, 5343, 83, 30054.375, -4, -225.000, -39.269
48263, 5339, 83, 30031.875, -4, -225.000, -39.269
48273, 5334, 83, 30003.750, -5, -281.250, -49.087
48283, 5330, 83, 29981.250, -4, -225.000, -39.269
48293, 5326, 83, 29958.750, -4, -225.000, -39.269
48303, 5322, 83, 29936.250, -4, -225.000, -39.269
48313, 5317, 83, 29908.125, -5, -281.250, -49.087
48323, 5313, 83, 29885.625, -4, -225.000, -39.269
48333, 5309, 82, 29863.125, -4, -225.000, -39.269
48343, 5305, 82, 29840.625, -4, -225.000, -39.269
48353, 5300, 82, 29812.500, -5, -281.250, -49.087
48363, 5296, 82, 29790.000, -4, -225.000, -39.269
48373, 5291, 82, 29761.875, -5, -281.250, -49.087
48383, 5287, 82, 29739.375, -4, -225.000, -39.269
48393, 5283, 82, 29716.875, -4, -225.000, -39.269
48403, 5278, 82, 29688.750, -5, -281.250, -49.087
48413, 5274, 82, 29666.250, -4, -225.000, -39.269
48423, 5270, 82, 29643.750, -4, -225.000, -39.269
48433, 5265, 82, 29615.625, -5, -281.250, -49.087
48443, 5261, 82, 29593.125, -4, -225.000, -39.269
48453, 5256, 82, 29565.000, -5, -281.250, -49.087
48463, 5252, 82, 29542.500, -4, -225.000, -39.269
48473, 5247, 81, 29514.375, -5, -281.250, -49.087
48483, 5243, 81, 29491.875, -4, -225.000, -39.269
48493, 5238, 81, 29463.750, -5, -281.250, -49.087
48503, 5234, 81, 29441.250, -4, -225.000, -39.269
48513, 5229, 81, 29413.125, -5, -281.250, -49.087
48523, 5225, 81, 29390.625, -4, -225.000, -39.269
48533, 5220, 81, 29362.500, -5, -281.250, -49.087
48543, 5216, 81, 29340.000, -4, -225.000, -39.269
48553, 5211, 81, 29311.875, -5, -281.250, -49.087
48563, 5206, 81, 29283.750, -5, -281.250, -49.087
48573, 5202, 81, 29261.250, -4, -225.000, -39.269
48583, 5197, 81, 29233.125, -5, -281.250, -49.087
48593, 5193, 81, 29210.625, -4, -225.000, -39.269
48603, 5188, 81, 29182.500, -5, -281.250, -49.087
48613, 5183, 80, 29154.375, -5, -281.250, -49.087
48623, 5178, 80, 29126.250, -5, -281.250, -49.087
48633, 5174, 80, 29103.750, -4, -225.000, -39.269
48643, 5169, 80, 29075.625, -5, -281.250, -49.087
48653, 5165, 80, 29053.125, -4, -225.000, -39.269
48663, 5160, 80, 29025.000, -5, -281.250, -49.087
48673, 5155, 80, 28996.875, -5, -281.250, -49.087
48683, 5150, 80, 28968.750, -5, -281.250, -49.087
48693, 5146, 80, 28946.250, -4, -225.000, -39.269
48703, 5141, 80, 28918.125, -5, -281.250, -49.087
48713, 5136, 80, 28890.000, -5, -281.250, -49.087
48723, 5131, 80, 28861.875, -5, -281.250, -49.087
48733, 5126, 80, 28833.750, -5, -281.250, -49.087
48743, 5122, 80, 28811.250, -4, -225.000, -39.269
48753, 5117, 79, 28783.125, -5, -281.250, -49.087
48763, 5112, 79, 28755.000, -5, -281.250, -49.087
48773, 5107, 79, 28726.875, -5, -281.250, -49.087
48783, 5102, 79, 28698.750, -5, -281.250, -49.087
48793, 5097, 79, 28670.625, -5, -281.250, -49.087
48803, 5093, 79, 28648.125, -4, -225.000, -39.269
48813, 5087, 79, 28614.375, -6, -337.500, -58.904
48823, 5083, 79, 28591.875, -4, -225.000, -39.269
48833, 5078, 79, 28563.750, -5, -281.250, -49.087
48843, 5073, 79, 28535.625, -5, -281.250, -49.087
48853, 5068, 79, 28507.500, -5, -281.250, -49.087
48863, 5063, 79, 28479.375, -5, -281.250, -49.087
48873, 5058, 79, 28451.250, -5, -281.250, -49.087
48883, 5053, 78, 28423.125, -5, -281.250, -49.087
48893, 5048, 78, 28395.000, -5, -281.250, -49.087
48903, 5043, 78, 28366.875, -5, -281.250, -49.087
48913, 5038, 78, 28338.750, -5, -281.250, -49.087
48923, 5033, 78, 28310.625, -5, -281.250, -49.087
48933, 5028, 78, 28282.500, -5, -281.250, -49.087
48943, 5023, 78, 28254.375, -5, -281.250, -49.087
48953, 5018, 78, 28226.250, -5, -281.250, -49.087
48963, 5013, 78, 28198.125, -5, -281.250, -49.087
48973, 5008, 78, 28170.000, -5, -281.250, -49.087
48983, 5003, 78, 28141.875, -5, -281.250, -49.087
48993, 4998, 78, 28113.750, -5, -281.250, -49.087
49003, 4993, 78, 28085.625, -5, -281.250, -49.087
49013, 4988, 77, 28057.500, -5, -281.250, -49.087
49023, 4983, 77, 28029.375, -5, -281.250, -49.087
49033, 4978, 77, 28001.250, -5, -281.250, -49.087
49043, 4973, 77, 27973.125, -5, -281.250, -49.087
49053, 4967, 77, 27939.375, -6, -337.500, -58.904
49063, 4962, 77, 27911.250, -5, -281.250, -49.087
49073, 4957, 77, 27883.125, -5, -281.250, -49.087
49083, 4952, 77, 27855.000, -5, -281.250, -49.087
49093, 4947, 77, 27826.875, -5, -281.250, -49.087
49103, 4941, 77, 27793.125, -6, -337.500, -58.904
49113, 4936, 77, 27765.000, -5, -281.250, -49.087
49123, 4931, 77, 27736.875, -5, -281.250, -49.087
49133, 4926, 76, 27708.750, -5, -281.250, -49.087
49143, 4921, 76, 27680.625, -5, -281.250, -49.087
49153, 4915, 76, 27646.875, -6, -337.500, -58.904
49163, 4910, 76, 27618.750, -5, -281.250, -49.087
49173, 4905, 76, 27590.625, -5, -281.250, -49.087
49183, 4900, 76, 27562.500, -5, -281.250, -49.087
49193, 4894, 76, 27528.750, -6, -337.500, -58.904
49203, 4889, 76, 27500.625, -5, -281.250, -49.087
49213, 4884, 76, 27472.500, -5, -281.250, -49.087
49223, 4878, 76, 27438.750, -6, -337.500, -58.904
49233, 4873, 76, 27410.625, -5, -281.250, -49.087
49243, 4868, 76, 27382.500, -5, -281.250, -49.087
49253, 4862, 75, 27348.750, -6, -337.500, -58.904
49263, 4857, 75, 27320.625, -5, -281.250, -49.087
49273, 4852, 75, 27292.500, -5, -281.250, -49.087
49283, 4846, 75, 27258.750, -6, -337.500, -58.904
49293, 4841, 75, 27230.625, -5, -281.250, -49.087
49303, 4836, 75, 27202.500, -5, -281.250, -49.087
49313, 4830, 75, 27168.750, -6, -337.500, -58.904
49323, 4825, 75, 27140.625, -5, -281.250, -49.087
49333, 4819, 75, 27106.875, -6, -337.500, -58.904
49343, 4814, 75, 27078.750, -5, -281.250, -49.087
49353, 4809, 75, 27050.625, -5, -281.250, -49.087
49363, 4803, 75, 27016.875, -6, -337.500, -58.904
49373, 4798, 74, 26988.750, -5, -281.250, -49.087
49383, 4792, 74, 26955.000, -6, -337.500, -58.904
49393, 4787, 74, 26926.875, -5, -281.250, -49.087
49403, 4781, 74, 26893.125, -6, -337.500, -58.904
49413, 4776, 74, 26865.000, -5, -281.250, -49.087
49423, 4770, 74, 26831.250, -6, -337.500, -58.904
49433, 4765, 74, 26803.125, -5, -281.250, -49.087
49443, 4759, 74, 26769.375, -6, -337.500, -58.904
49453, 4754, 74, 26741.250, -5, -281.250, -49.087
49463, 4748, 74, 26707.500, -6, -337.500, -58.904
49473, 4742, 74, 26673.750, -6, -337.500, -58.904
49483, 4737, 74, 26645.625, -5, -281.250, -49.087
49493, 4731, 73, 26611.875, -6, -337.500, -58.904
49503, 4726, 73, 26583.750, -5, -281.250, -49.087
49513, 4720, 73, 26550.000, -6, -337.500, -58.904
49523, 4715, 73, 26521.875, -5, -281.250, -49.087
49533, 4709, 73, 26488.125, -6, -337.500, -58.904
49543, 4703, 73, 26454.375, -6, -337.500, -58.904
49553, 4698, 73, 26426.250, -5, -281.250, -49.087
49563, 4692, 73, 26392.500, -6, -337.500, -58.904
49573, 4686, 73, 26358.750, -6, -337.500, -58.904
49583, 4681, 73, 26330.625, -5, -281.250, -49.087
49593, 4675, 73, 26296.875, -6, -337.500, -58.904
49603, 4669, 72, 26263.125, -6, -337.500, -58.904
49613, 4664, 72, 26235.000, -5, -281.250, -49.087
49623, 4658, 72, 26201.250, -6, -337.500, -58.904
49633, 4653, 72, 26173.125, -5, -281.250, -49.087
49643, 4647, 72, 26139.375, -6, -337.500, -58.904
49653, 4641, 72, 26105.625, -6, -337.500, -58.904
49663, 4635, 72, 26071.875, -6, -337.500, -58.904
49673, 4630, 72, 26043.750, -5, -281.250, -49.087
49683, 4624, 72, 26010.000, -6, -337.500, -58.904
49693, 4618, 72, 25976.250, -6, -337.500, -58.904
49703, 4612, 72, 25942.500, -6, -337.500, -58.904
49713, 4606, 71, 25908.750, -6, -337.500, -58.904
49723, 4601, 71, 25880.625, -5, -281.250, -49.087
49733, 4595, 71, 25846.875, -6, -337.500, -58.904
49743, 4589, 71, 25813.125, -6, -337.500, -58.904
49753, 4583, 71, 25779.375, -6, -337.500, -58.904
49763, 4578, 71, 25751.250, -5, -281.250, -49.087
49773, 4572, 71, 25717.500, -6, -337.500, -58.904
49783, 4566, 71, 25683.750, -6, -337.500, -58.904
49793, 4560, 71, 25650.000, -6, -337.500, -58.904
49803, 4554, 71, 25616.250, -6, -337.500, -58.904
49813, 4548, 71, 25582.500, -6, -337.500, -58.904
49823, 4542, 70, 25548.750, -6, -337.500, -58.904
49833, 4537, 70, 25520.625, -5, -281.250, -49.087
49843, 4531, 70, 25486.875, -6, -337.500, -58.904
49853, 4525, 70, 25453.125, -6, -337.500, -58.904
49863, 4519, 70, 25419.375, -6, -337.500, -58.904
49873, 4513, 70, 25385.625, -6, -337.500, -58.904
49883, 4507, 70, 25351.875, -6, -337.500, -58.904
49893, 4501, 70, 25318.125, -6, -337.500, -58.904
49903, 4495, 70, 25284.375, -6, -337.500, -58.904
49913, 4489, 70, 25250.625, -6, -337.500, -58.904
49923, 4483, 70, 25216.875, -6, -337.500, -58.904
49933, 4477, 69, 25183.125, -6, -337.500, -58.904
49943, 4471, 69, 25149.375, -6, -337.500, -58.904
49953, 4466, 69, 25121.250, -5, -281.250, -49.087
49963, 4459, 69, 25081.875, -7, -393.750, -68.722
49973, 4454, 69, 25053.750, -5, -281.250, -49.087
49983, 4447, 69, 25014.375, -7, -393.750, -68.722
49993, 4442, 69, 24986.250, -5, -281.250, -49.087
50003, 4435, 69, 24946.875, -7, -393.750, -68.722
50013, 4430, 69, 24918.750, -5, -281.250, -49.087
50023, 4423, 69, 24879.375, -7, -393.750, -68.722
50033, 4417, 69, 24845.625, -6, -337.500, -58.904
